drug_name,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39
VINCRISTINE,-0.4596983585928876,0.5844278618195498,-0.5923813223911062,2.0132769184395602,5.21715864069668,-1.677719743193604,-1.5490240251546161,-5.970514250102312,21.708728009435802,4.1194672840942355,-3.3757044874701374,1.0289476839727691,-0.6554570305207911,-1.25734548022428,-0.3082040179178497,-0.9161447995185324,-2.599909816186576,-7.0748234874922025,8.398237844272352,-4.802311073159453,-2.245803182837311,-4.425710993006448,-1.6228441622880865,-3.655622887141338,1.4426617975499607,1.4912680265505438,-0.9826950556160695,3.97557855852396,3.848184715645466,-4.165446922945129,-2.3317374737577734,-0.5585206970382152,-3.398148896558363,-0.5951190499802181,-10.512713914196933,-0.6526027808204721,-20.7817441319125,-5.589862129311538,1.6048456583951578,6.54114016461702
Vinorelbine tartrate,-0.34800910407858354,0.01746412240009756,-0.34211697952550707,-0.17549677577803505,0.12115176670326007,-0.7182171333409536,-0.5071104904523627,-2.8312880634735293,6.621088320225746,-1.3084653603801994,0.8446350640350819,-0.012407694173543437,-0.0551248590009817,-0.9030653804244955,-0.07891987054762113,-0.09212300265468651,-0.8755866896903199,-2.0460363884065287,2.0712636982579062,-0.6129595942988204,-0.4870688613439266,-1.0724010947794878,-0.4754686403745972,-0.4749227784220781,-0.12697451826843217,-0.25698551857755464,-0.41368663145220985,1.2801606652936257,0.6211484486833293,-0.6217426393810419,-0.5511984138244385,-0.27202178214615275,-0.778147090801601,0.2348071832234373,-3.1385361809231513,-0.4691785256295188,-3.4151328036127024,-1.1216639104013661,0.6284064159905277,-1.1019379934399038
colchicine,-0.5158614038955276,1.13775489480016,-0.22112449079033591,1.3829623564635345,2.30956356914007,-2.7526117417561835,-2.3060601296908008,-14.179543696415879,34.395367966733616,-5.73043822831465,4.197911758112579,4.358677563102518,-0.8608054444965202,-2.587122025561786,-0.391427961719839,-0.37742635410522435,-4.421556485110664,-9.52146541019167,9.051353218239566,-3.764732919155106,-1.5861343111507837,-6.312262128747044,-2.419850331985687,-4.196486838658414,-0.7421261518721095,3.6613958674175873,-0.6723801122047962,7.701109569701897,4.63497930813538,-4.91794488352304,-3.2502281616329194,-0.24112218638235836,-3.906475196782025,1.1144688435409178,-18.985739671218482,-2.344067704897468,-26.328348849110103,-7.523908000213311,3.7882731952893822,-6.346851375408718
paclitaxel,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
NOCODAZOLE,-0.487706802989347,1.2784945126563982,0.05559221407743756,1.107430594437547,2.2728969288608916,-2.647970538031096,-2.2773903789058263,-14.236642291780479,34.97428915273759,-5.238162162105471,4.3426783256097545,0.9305432825596242,-0.4805816476648852,-2.6091380891764495,-0.1373002706771104,-0.08368052867195228,-4.3517356226399855,-10.824711829097657,10.781057551898256,-3.800177773308253,-1.1128219454060533,-5.400034044148521,-1.9795238059506817,-2.0021653676703175,-0.5204049699424615,-0.10168685567746556,-1.2155791331148407,6.66251557207763,3.3294241963195397,-3.7792284050367826,-2.7620761672159926,-0.3870064537000805,-3.8552597290841937,1.0787701307485171,-15.657978767087387,-2.128416500027432,-20.24204082150505,-5.277593463084436,2.4005374176788026,-4.878811621051766
PODOPHYLLOTOXIN,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
monastrol,-0.3404904453663497,-0.3762975929120587,-0.5675574126776145,-0.588088333730181,-0.48959570348676673,-0.31642554787236743,-0.0881480204761707,0.033703230502198096,-0.6116424912867832,-0.3162203703750753,-0.048039076630424754,-0.31836215618646196,0.11563868432539313,-0.6048155873398872,-0.0629803053222233,-0.22256429644451495,-0.10423824722920882,-0.11120868604788015,-0.003148239933667538,0.034025337695133405,-0.24014709759477126,0.12787194639200417,-0.05020636369091578,-0.2738854058168838,-0.05244901921091961,-0.35751774720851004,-0.3593281823085193,-0.19698901392419013,0.08756216908776236,-0.10129852308322694,-0.27613098556350774,-0.10881960471082856,-0.20475681483889902,-0.07339061304092362,-0.3673779741185354,0.06444525772264527,0.55595732673574,0.12193886758094936,0.1411279058597381,-0.0366707803877541
Ciliobrevin D,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.4298223415949886,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.30177100934213835,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
IRINOTECAN,-0.34941522998451396,0.60162127483982,-0.5892255642795557,1.207246177245031,5.0862222774132615,-0.35924484730142453,0.5451264979742773,-3.5254031536689427,-3.6410611607648105,-0.967769644800903,0.6421030423285908,-5.292087997419241,-35.38113264355349,30.844967122054335,82.2049348931259,14.331616887335983,-10.267978239756253,-10.681396045590395,-9.059311698565477,12.129986221184854,-11.746568822826093,-0.03631708745523452,-14.673162021664453,2.121580244231811,1.3909410474088915,1.5327957316708762,0.23952195388981265,-1.2589654715454188,2.438182751708391,-0.8637091354480486,-0.5516481604833942,1.2990027282666896,0.20233376734402736,0.272220192801806,-1.0986800964733041,2.2349277647904455,-0.8899276313736817,-0.2809493362659964,1.6125248860750157,0.16956760374337163
CAMPTOTHECIN,-0.36677896939881877,0.4610318909831186,0.061848590354464376,2.3593829789296477,-0.737275629124026,-0.4050630199237439,-0.1497932758043232,0.7701884714857711,0.5015954954433025,0.33825509762363587,0.0467486380412374,-0.45234325090871436,-0.30146510907182067,1.6351122706194696,0.7589834840201563,3.068462711599743,1.665955942832246,3.0393176102824992,-2.1624548722674315,1.205135943193726,0.16046859647116568,0.05598862937586907,-0.4501908289783175,0.17124356756375583,-1.266236288320566,-0.797968703722127,0.1560400708341689,-3.0614280133590395,-0.04005237025113604,0.4579843561880954,0.9288192755415724,-0.5284574628929495,2.034351626828031,-0.8025631314654023,0.7549398983482103,0.4017144357662132,-2.1274581208930408,-1.5393192311842534,-1.427502718066305,0.13444476419296092
etoposide,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
GENISTEIN,-0.40126464275307616,-0.4793138240594772,0.6922902342458552,0.39100537312333716,0.9200378574013826,-0.5364408627527515,-0.395791488136757,2.764253675659566,1.427196280820782,-0.7719254470453493,0.05052775011834117,1.0022010162773045,1.1805264847374595,-0.8761865277702705,1.5536098200733492,0.10463760223168,2.3272553942607557,2.2485787231293592,3.5474169376445963,0.11341423969317176,3.236255361837875,1.2543483983561479,1.4757017899849119,-1.5019855602953143,5.098322147537896,0.35588749111094764,0.1356830196482967,-2.399464301231864,2.912284352114295,-1.4696527170415539,-1.7668089310618742,1.329286583643798,0.6034216961071835,-1.459362365930744,-1.6474700147268373,4.763412928427806,-7.469610595583672,-4.9869340889131,3.8197588214277656,-1.243502159430731
GATIFLOXACIN,-0.3386495697182924,-0.3503337557327012,-0.07982600723066688,-0.5566430364650234,-0.4306520126529732,-0.29552506970998554,-0.09767668055405823,0.1442592926647125,-0.6844604354604751,0.014833707968489221,0.44506377685212,-0.18964345747435846,-0.08051239554659478,-0.5755944861375473,0.025584449814804247,0.22949646404947782,0.6431414350178151,0.38952968443589914,0.8532083837742016,-0.2496772744673166,-0.09912629965930134,-0.08979465257241852,-0.13762334528442022,-0.2908380387369109,0.9882002267066502,-0.3021831811399901,-0.4015664135610741,-0.10182432202849612,-0.15728433048812582,0.3977204895717293,0.21159883912866587,-1.0204854750328147,-0.49172406161884086,-0.54542813591913,0.7444459238505694,-1.6676407633206032,-0.03999104780708842,1.3335466326987495,2.121343947687871,-0.15364676864551724
Moxifloxacin hydrochloride monohydrate,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
norfloxacin,-0.32510139055662973,-0.3471631867412488,-0.49891112694221884,-0.5647896087694547,-0.46897337873955597,-0.2601690301562917,-0.07272354396144504,0.045813392507175615,-0.5954279766067418,-0.3180722530256127,-0.037627096066244155,-0.2610931187646198,0.1167847987493249,-0.5553019074098874,-0.04626099909434502,-0.15876068776426452,-0.10504362236290558,-0.0965247523836957,0.240319001647953,0.12465208507850442,-0.36426018029290186,-0.07720644672884276,-0.1459956296350195,-0.1479654459505376,-0.06509983506698053,-0.39658010395049487,-0.3642236726939447,0.002735489840262351,-0.018004448949069666,0.268923335005635,-0.02954785815266489,-0.37847161811542307,-0.2208665126320892,0.33819659184068546,-0.22086715586694594,-0.04041688169404462,0.48849905862780385,-0.20126164019479964,0.1548551996333534,-0.16702004851898886
SPARFLOXACIN,-0.31994591977560355,-0.3247723133118549,-0.4456472481421966,-0.5166633220885907,-0.4093226736554738,-0.250896273050445,-0.07528534726213153,0.02946329943738946,-0.46430610026398483,-0.24702279528783005,-0.08078934859712064,-0.2375402189355645,0.12883693671463406,-0.37630082597921904,-0.05956908759438217,-0.15401814578191683,-0.019056494259855065,-0.15676149814263818,0.15534907601218295,0.1470091409542332,-0.3245270140594428,-0.007926389495249146,-0.14463746705396024,-0.07511867644172153,-0.04526498469111393,-0.342052463372791,-0.09664453278891473,0.21282997296793305,-0.0018253827647295672,-0.045199998662285516,-0.059102879916949465,-0.21544498707817067,-0.10555421586177759,-0.035834230970259714,-0.1538350326716905,0.008273311194228888,0.42728066304272455,-0.06685825651131805,0.06406995217484504,-0.05852172947829011
LEVOFLOXACIN,-0.33077496997835104,-0.3555260098362775,-0.5052468782697692,-0.5788992906264375,-0.463100163518086,-0.281512429908197,-0.08249887762218312,0.030240334409912067,-0.5601443629795005,-0.2869182376225335,0.0011327002349987238,-0.2782516893603928,0.11545461073830603,-0.5103328658121813,-0.061780881514264446,-0.17039608124021588,-0.06911089684235212,-0.16663157565235334,0.17640293155933556,0.14961305065457134,-0.4060962837272283,-0.0192531861965844,-0.2116023620018894,-0.2888950684109221,-0.11469527929691647,-0.07187905212571881,-0.16985976329948574,0.12043783260583579,0.009987926298528118,0.030948169893584475,-0.06439270279885638,-0.25966651272897023,-0.006094471718306003,-0.00198400080129415,-0.21475599266807377,-0.019698130963858716,0.6533445437174117,-0.07194496485312564,0.21305253414875455,-0.20390572272022262
ciprofloxacin,-0.3483532608170238,-0.39929685728691405,-0.7035014710350843,-0.43427187233672926,-0.43712423542153134,-0.37794107855536496,-0.1136628048714808,-0.019268303924937898,-0.6850811581522662,-0.20743620811661198,-0.1144663389854412,-0.3110305687656198,0.044524385967158846,-0.5577860702255554,0.3388319722993154,-0.14149197792298882,-0.2816704972013621,-0.8017995052388509,-0.7002793418845678,-0.5569958118813269,0.4530007356586296,-0.11684538395715316,2.821844530786277,-0.8926652600869625,-0.20420646303770232,-0.40832873558166116,-0.23316371581163597,0.3367376879084328,-0.15277211517357675,0.020771211458965495,-0.24486276981714222,-0.35482687314088684,0.027194138744176276,0.05050223837760072,-0.518055885932399,-0.005335012615826747,0.2374103378750043,0.6370757285508188,-0.1373952142872544,0.5904679671567081
CYTIDINE,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
FOMEPIZOLE,-0.33260203746972083,-0.36403294628355526,-0.5229811520041006,-0.604924970569118,-0.5146792748786537,-0.27863860041110855,-0.07345426146898805,0.04320198742015775,-0.6491328212710533,-0.3829136962387487,-0.01809318160206024,-0.3075593455471805,0.12862358443054012,-0.624429991490726,-0.06813855591133097,-0.16920419540657633,-0.11442293920703757,-0.15609783123696905,0.2504109536815362,0.16393044245513172,-0.43446933461277665,-0.06718799963765199,-0.17760340360791424,-0.13734584455955878,-0.06148444206612624,-0.4951071628711124,-0.4095089322401396,0.02885435581693335,-0.024233243001276196,0.3138392468906141,-0.035243203343398685,-0.4514879734297325,-0.2768893882785152,0.47183125207740917,-0.2445595604272282,-0.03860628077188201,0.6177704505209031,-0.2096601732149091,0.22998587835568862,-0.25608883518519243
DISULFIRAM,-0.3434133957978558,-0.4184993096139635,-0.660581493197274,-0.384962911179458,-0.4780212492637169,-0.42160260716807774,-0.14863929143290763,-0.02228775807703275,-0.37559072273105504,0.24854809067128322,-0.343719672009697,0.5396662914780234,0.07480448853386595,-0.6798933098226383,0.009287214988052577,-0.28859187642728473,-0.2703990179884349,0.30813276286000246,-0.00607148293043955,-0.05685299978843247,-0.3129729664163388,1.360733530796617,-0.061331304714384735,-0.39951458028715664,-0.010609886091849633,-0.44752700900365144,-0.47488324149291405,0.020420460834411056,0.18151985241557728,0.301686752246362,0.2526496851688368,-0.1361642871896516,-0.13864546940880093,-0.34252220677047573,-0.680091419704814,0.3147054354140846,-0.03421265839065662,-0.7950656664203943,-0.06889330179545536,0.517775128407612
MYRICETIN,-0.3829666060692202,0.0025702462367260177,-0.8960192164174942,-0.23564018400745326,0.6660870851953609,-0.40096648727892004,-0.16142392150235746,0.508946307071894,-0.17742590344485468,-0.1658814867716538,0.17893666463569186,-0.14047783559742044,0.09930587628140833,-0.8151129783869023,0.6139241517712465,-0.3005713949844277,-0.35758690073933835,2.1750958028350085,2.0609837959434705,-0.7950580324324222,0.4788517178663791,-0.5745488414955078,0.07654115914500126,-0.13562027133202015,-0.5020257282242818,-1.2239944452549578,-1.0738835751050297,0.250559153495684,0.29402597775455025,0.6421071778892856,2.2392298580368957,1.1376345926466531,-0.545279107064789,-0.09916511409996502,-0.6413853861288455,-0.3920161061909397,1.0292395061386794,-1.0221757998754704,-0.14174517803951084,-0.6992084644690526
naringenin,-0.3417863453997385,-0.3660947161358071,-0.5603150625249247,-0.5965893147379421,-0.4942220809510119,-0.32237098681554327,-0.09534457765801477,-0.008862454816885426,-0.5362134279662084,-0.37820277932601837,-0.03367574753239979,-0.29321125881354776,0.11036316948810553,-0.6456656766255019,-0.08268715046516563,-0.21900995122354502,-0.10338296269079618,-0.1493917688961543,0.07141420589407563,0.041928455847434334,-0.3361270979277144,0.12072347498130052,-0.05647077887464961,0.004784560903802126,0.022521959884647755,-0.3306485911497084,-0.35701863286968644,-0.0674294174113472,0.09195826070257386,0.08773114486837776,-0.24008658284821466,-0.2073286996680123,0.03847694424477828,-0.1564222077687828,-0.20332749140307765,0.010760732217390573,0.6005747342228274,0.09204230902859437,0.24969573213748059,-0.3033351043738414
APIGENIN,0.3614720936712409,-0.4108602365229717,-0.4913143939418346,-0.5753078020449545,-0.474048870083145,-0.37202393368093056,-0.1659227509274007,0.1680403704135476,-0.5613211851859199,0.796624183707721,1.3714694763636162,-0.10936868459747216,0.1143157542291584,-0.7075610114471395,0.09839278169579946,-0.3022492557037501,0.06600923891627561,1.0712227851311997,-0.09286342514479969,-0.005698897408842231,-0.2394629540864175,-0.005586222272271035,0.07516007536939548,-0.2817904207507611,0.06834384867942936,-0.4819266783034995,-0.5038908852358192,-0.23231582122218905,0.24242192212304095,0.40258634911070595,-0.0005308910815951904,-0.2836180585887418,-0.21346322037272358,-0.11642571560387403,-0.841428643975195,0.43114958343298887,0.4624799303803861,-0.7273544539377613,0.5521026519844702,-0.4462408813852668
BOSUTINIB (SKI-606),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
PD173955,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
CANERTINIB (CI-1033),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
VATALANIB (PTK787) 2HCL,-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
CEDIRANIB (AZD2171),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
REGORAFENIB (BAY 73-4506),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
PONATINIB (AP24534),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.42982234159498867,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.3017710093421384,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
suramin,-0.3422820724245918,-0.6863247236828008,-2.2382458237381337,5.21232703446687,3.505895745294732,-0.556854926143856,-0.21119128998325076,-0.5970417580563623,-1.921887518698204,0.3466740287447885,1.007771492301824,8.302574164602932,-4.540124289907591,8.803611396560767,20.55247868666924,1.3532144453860258,-6.029870643552015,62.56996457895113,48.158177046704594,-31.448241450032242,30.11324492440463,-1.2622655328233832,6.386812835113899,5.295891274939,-0.03239956765141041,0.8960756912204614,2.907130251265936,9.17258048659874,-1.110594793471474,0.5236787690446152,-1.0263665673829605,-1.0751006382488102,-6.423609084429158,1.239966920378256,-1.7195117443772463,-3.058140384826734,4.086596281879864,3.772386729700249,-1.0084825638141062,-0.25028891992703645
AMG-208,-0.3151017880551835,-0.2833053130750125,-0.3306540138798475,-0.509889932970218,-0.43025910399900025,-0.2373198255410113,-0.059771157891213636,0.01996179322877007,-0.5121309556342055,-0.3267490832540291,-0.02302903454486675,-0.27576942573073693,-0.12129013543304912,-0.3357570249556283,0.04559021772099637,-0.14162645379659616,0.05649198189317153,-0.2036233614195709,0.2051458356897576,0.0991022278704226,-0.40196652211838185,-0.0178785749573751,-0.2183194144404206,-0.16921993336534588,0.09563175076969951,-0.31893217996433304,-0.2506939877901977,-0.06929953089188812,-0.11391433028466874,0.1280837886408686,0.018211698805308985,-0.2759766687805545,-0.1474124264643939,-0.029929431723449824,-0.011817387147264642,-0.11876204005893407,0.5539140818998484,-0.06437600844112211,0.257930641368034,0.14457457451878056
DORSOMORPHIN,-0.34270217744239356,-0.0810040331722085,4.51308277002973,-0.006700916965653746,-0.1541278884814496,-0.09520675092115172,-0.1311296437191989,0.26843607236688605,-0.899545927103118,-0.3295946913600852,-0.3142966770148267,-0.7062241740165489,-0.18036933245616824,-0.0006159018057126244,-0.7501708894591652,-0.7423773680443038,-2.965720225165282,0.1632777014002684,-0.13023656307085757,0.5167839693770613,-0.26091598838787117,-0.10158825557606536,-0.2376304347365361,-0.14293636478831992,-0.4394980832876895,-0.4911518520408222,-0.2454045143074685,0.6117899187959593,-1.3659797242690346,-0.3143329183754882,-0.19194570206720524,0.08812283602486852,-0.12287807889646198,0.22085201980436733,-0.4955176614361799,0.7197045465182889,0.8252548926429565,-0.2808212600862784,1.9715502153256539,0.09626088614063304
TANDUTINIB (MLN518),-0.31062297205780176,-0.3156747706547811,-0.44094942059253195,-0.5116967862376129,-0.4298223415949886,-0.22827904793917125,-0.0626693049780121,0.03562020195948904,-0.5213384886484849,-0.30177100934213835,-0.010545425901652986,-0.2422647327412491,0.08396922435529856,-0.47496747736872486,-0.051823594405515025,-0.12398495905597647,-0.08227194307346594,-0.12093364263823098,0.17893205176326626,0.11832281448993,-0.3098413220344809,-0.04331670477317529,-0.12337629163283516,-0.0945336225874409,-0.038649960370932615,-0.3304810038625715,-0.25050700189093905,0.005098227492687092,-0.035351709670806676,0.18545775946622833,-0.01827179009308554,-0.27748346081149033,-0.1435089423518649,-0.015024721618143284,-0.2582003088564713,-0.045319861451640756,0.4362885721084589,-0.12778593199269328,0.1448034417074894,-0.1918029304382646
